hotel_id,rate,title,review
3,2.0,Bruyant et long,"Suite à l'avis d'une amie super contente de cet hôtel (venue  avant la crise sanitaire)  je suis venue avec mon compagnon pour un moment relax . Mais dommage pour la grasse matinée! Réveillée  avant 6h00  par des bruits de  déménagement, dans la chambre au dessus. S'ensuit un petit déjeuner, ou il faut faire la queue pour avoir un café,  refaire la queue pour avoir des viennoiseries, encore la queue pour avoir des fruits... bref quand on  s'assoie pour manger , votre café est froid !!!!!  La crise sanitaire a bon dos!!!!! Mais quand  on paie , on ne patiente pas pourtant......."
3,5.0,Juste exceptionnel,"Par ou commencer, l'hygiène irréprochable, des dames de chambres qui font de notre séjour des nuits douces et parfumées, de la réception toujours à l'écoute de nos demandes ?? Je ne sais par ou commencer... Nos petits déjeuners, nous sommes placés par Régine, toujours délicate belle et attentionnée... Puis au buffet les cuistots comme Vincent ou notre seule jeune fille a la toque prennent le temps de nous parler et de nous guider vers des visites incontournable de l'île... Puis nous finissons toujours notre café auprès de Jessica, sa joie, sa bonne humeur et son rire nous mets en rythme pour la journée... Arrive l'heure de l'apéro, nous nous laissons guider par les cocktails du jour avec une confiance aveugle en leur savoir faire.... Chacun sa méthode, chacun ses goûts... Que se…"
3,4.0,Hôtel correct,"Hôtel correct (niveau rapport qualité/prix avec l’offre orange) pour un séjour de 3 nuits en famille.  Les + : -accueil avec un jus  - le matelas des enfants étaient à ressort on a demandé à changer, cela a été fait de suite.  Les - : Le petit déjeuner est moins copieux que d’habitude. Dommage  "
3,2.0,Une succession de déceptions ...,"ACCUEIL DECEVANT, nous n'avons pas été accompagnées à notre chambre, aucun verre de bienvenue nous a été offert. Nous avons subi un problème technique avec notre carte pour accéder à notre chambre. Le personnel de l'accueil n'a pas pris la peine de se déplacer  pour nous éviter des allers retours vers l'accueil.  Chargées de nos affaires, et sans solutions pour accéder à notre chambre, un technicien a été interpellés par d'autres clients de l'hôtel qui avaient compris que nous étions dans l'impossibilité d'accéder à notre chambre ...  Passé ce moment désagréable, nous avons découvert une CHAMBRE PROPRE et CONFORTABLE. Ouf !  Le bar de l'hôtel ne proposait que des boissons pas de quoi grignoter ce qui ne nous a pas du tout été précisé à notre arrivée, cela était d'autant plus…"
3,1.0,Hôtel à éviter !!!,"Nous avons séjourner à cette hôtel plusieurs jours. Pour commencer à notre arrivé ils nous ont attribuer une chambre qui n'était pas faite et sale (pas d'accompagnement en chambre et aucune indications concernant l'hôtel). Changer de chambre ensuite, mobilier et décorations vieillot.  Pas de restauration le midi. Propreté de la piscine qui laisse à désirer. Le petit-déjeuner, rien d'intéressant, plus de choix à la maison (pas de pâte à tartiner, pas d'oeuf brouillé, pas de variétés...). Hôtel qui ne mérite pas du tout ces 3 étoiles."
3,3.0,Déception...,"Mon avis rejoins les précédents posts les plus récents...   Crise sanitaire j’entends bien, mais cela ne justifie en rien l’accueil que nous avons eu. Chambre annoncée pour 15h, réceptionnée à 17h. Je conçois un retard mais pourquoi ne pas tout simplement appeler les clients pour les prévenir. Nous n’étions pas les seuls car le hall d’entrée était plein tel un quai de gare. Pas un verre de jus, ne serait- ce qu’un verre d’eau pour nous faire patienter. Cle donnee sans information aucune concernant autant le déroulement du séjour que le protocole sanitaire à respecter au sein de l’établissement.  Avant de réserver j’ai pris la peine d’appeler pour m’informer des services assurés par l’hôtel par rapport a la situation actuelle Notamment le petit déjeuner. On m’annonce un petit…"
3,3.0,Un peu déçue,"J'ai l'habitude de venir dans cet hôtel mais là j'ai été très surprise et même déçue de l'accueil d'une part pas de verre de bienvenu on ma juste donné ma carte de chambre en me disant c'est a gauche de la piscine la bas...  Au petit déjeuner j'ai été surprise de voir qu'il n'y avait pas d'œuf brouillés,bacon et pancake comme avant le confinement... Je comprends qu'on est en crise sanitaire mais il ne faut pas oublier l'accueil des clients c'est la première impression qu'on a de l'hôtel . J'ai mit 3 étoile et pas moins uniquement pour le personnels du restaurant qui était très gentil , accueillant, à l'écoute , convivial c'est le seul point positif de se séjour..."
3,4.0,Hôtel correct,"Hôtel correct (niveau rapport qualité/prix avec l’offre orange) pour un séjour de 3 nuits en famille.  Les + : -accueil avec un jus  - le matelas des enfants étaient à ressort on a demandé à changer, cela a été fait de suite.  Les - : Le petit déjeuner est moins copieux que d’habitude. Dommage  "
3,2.0,Une succession de déceptions ...,"ACCUEIL DECEVANT, nous n'avons pas été accompagnées à notre chambre, aucun verre de bienvenue nous a été offert. Nous avons subi un problème technique avec notre carte pour accéder à notre chambre. Le personnel de l'accueil n'a pas pris la peine de se déplacer  pour nous éviter des allers retours vers l'accueil.  Chargées de nos affaires, et sans solutions pour accéder à notre chambre, un technicien a été interpellés par d'autres clients de l'hôtel qui avaient compris que nous étions dans l'impossibilité d'accéder à notre chambre ...  Passé ce moment désagréable, nous avons découvert une CHAMBRE PROPRE et CONFORTABLE. Ouf !  Le bar de l'hôtel ne proposait que des boissons pas de quoi grignoter ce qui ne nous a pas du tout été précisé à notre arrivée, cela était d'autant plus…"
3,1.0,Hôtel à éviter !!!,"Nous avons séjourner à cette hôtel plusieurs jours. Pour commencer à notre arrivé ils nous ont attribuer une chambre qui n'était pas faite et sale (pas d'accompagnement en chambre et aucune indications concernant l'hôtel). Changer de chambre ensuite, mobilier et décorations vieillot.  Pas de restauration le midi. Propreté de la piscine qui laisse à désirer. Le petit-déjeuner, rien d'intéressant, plus de choix à la maison (pas de pâte à tartiner, pas d'oeuf brouillé, pas de variétés...). Hôtel qui ne mérite pas du tout ces 3 étoiles."
3,3.0,Déception...,"Mon avis rejoins les précédents posts les plus récents...   Crise sanitaire j’entends bien, mais cela ne justifie en rien l’accueil que nous avons eu. Chambre annoncée pour 15h, réceptionnée à 17h. Je conçois un retard mais pourquoi ne pas tout simplement appeler les clients pour les prévenir. Nous n’étions pas les seuls car le hall d’entrée était plein tel un quai de gare. Pas un verre de jus, ne serait- ce qu’un verre d’eau pour nous faire patienter. Cle donnee sans information aucune concernant autant le déroulement du séjour que le protocole sanitaire à respecter au sein de l’établissement.  Avant de réserver j’ai pris la peine d’appeler pour m’informer des services assurés par l’hôtel par rapport a la situation actuelle Notamment le petit déjeuner. On m’annonce un petit…"
3,3.0,Un peu déçue,"J'ai l'habitude de venir dans cet hôtel mais là j'ai été très surprise et même déçue de l'accueil d'une part pas de verre de bienvenu on ma juste donné ma carte de chambre en me disant c'est a gauche de la piscine la bas...  Au petit déjeuner j'ai été surprise de voir qu'il n'y avait pas d'œuf brouillés,bacon et pancake comme avant le confinement... Je comprends qu'on est en crise sanitaire mais il ne faut pas oublier l'accueil des clients c'est la première impression qu'on a de l'hôtel . J'ai mit 3 étoile et pas moins uniquement pour le personnels du restaurant qui était très gentil , accueillant, à l'écoute , convivial c'est le seul point positif de se séjour..."
3,4.0,Hôtel correct,"Hôtel correct (niveau rapport qualité/prix avec l’offre orange) pour un séjour de 3 nuits en famille.  Les + : -accueil avec un jus  - le matelas des enfants étaient à ressort on a demandé à changer, cela a été fait de suite.  Les - : Le petit déjeuner est moins copieux que d’habitude. Dommage  "
3,2.0,Une succession de déceptions ...,"ACCUEIL DECEVANT, nous n'avons pas été accompagnées à notre chambre, aucun verre de bienvenue nous a été offert. Nous avons subi un problème technique avec notre carte pour accéder à notre chambre. Le personnel de l'accueil n'a pas pris la peine de se déplacer  pour nous éviter des allers retours vers l'accueil.  Chargées de nos affaires, et sans solutions pour accéder à notre chambre, un technicien a été interpellés par d'autres clients de l'hôtel qui avaient compris que nous étions dans l'impossibilité d'accéder à notre chambre ...  Passé ce moment désagréable, nous avons découvert une CHAMBRE PROPRE et CONFORTABLE. Ouf !  Le bar de l'hôtel ne proposait que des boissons pas de quoi grignoter ce qui ne nous a pas du tout été précisé à notre arrivée, cela était d'autant plus…"
3,1.0,Hôtel à éviter !!!,"Nous avons séjourner à cette hôtel plusieurs jours. Pour commencer à notre arrivé ils nous ont attribuer une chambre qui n'était pas faite et sale (pas d'accompagnement en chambre et aucune indications concernant l'hôtel). Changer de chambre ensuite, mobilier et décorations vieillot.  Pas de restauration le midi. Propreté de la piscine qui laisse à désirer. Le petit-déjeuner, rien d'intéressant, plus de choix à la maison (pas de pâte à tartiner, pas d'oeuf brouillé, pas de variétés...). Hôtel qui ne mérite pas du tout ces 3 étoiles."
3,3.0,Déception...,"Mon avis rejoins les précédents posts les plus récents...   Crise sanitaire j’entends bien, mais cela ne justifie en rien l’accueil que nous avons eu. Chambre annoncée pour 15h, réceptionnée à 17h. Je conçois un retard mais pourquoi ne pas tout simplement appeler les clients pour les prévenir. Nous n’étions pas les seuls car le hall d’entrée était plein tel un quai de gare. Pas un verre de jus, ne serait- ce qu’un verre d’eau pour nous faire patienter. Cle donnee sans information aucune concernant autant le déroulement du séjour que le protocole sanitaire à respecter au sein de l’établissement.  Avant de réserver j’ai pris la peine d’appeler pour m’informer des services assurés par l’hôtel par rapport a la situation actuelle Notamment le petit déjeuner. On m’annonce un petit…"
3,3.0,Un peu déçue,"J'ai l'habitude de venir dans cet hôtel mais là j'ai été très surprise et même déçue de l'accueil d'une part pas de verre de bienvenu on ma juste donné ma carte de chambre en me disant c'est a gauche de la piscine la bas...  Au petit déjeuner j'ai été surprise de voir qu'il n'y avait pas d'œuf brouillés,bacon et pancake comme avant le confinement... Je comprends qu'on est en crise sanitaire mais il ne faut pas oublier l'accueil des clients c'est la première impression qu'on a de l'hôtel . J'ai mit 3 étoile et pas moins uniquement pour le personnels du restaurant qui était très gentil , accueillant, à l'écoute , convivial c'est le seul point positif de se séjour..."
3,5.0,Semaine Réunionnaise,Hotel très très agréable. Très confortable et très bien située au bord du lagon. Restaurant excellent tous les jours. Tout le personnel est attentif et très agréable. Bar et piscine extra. Chambre très confortable et au goût du jour. Petite évolution future: douche à la place de la baignoire. Recommandons cet hotel à 2 pas du petit centre ville de L'Hermitage.
3,4.0,Hôtel correct mais excessif pour un 3 étoiles,"J'ai offert une nuit en suite junior pour mon fils, sa femme et leur bébé, en les accompagnant sur place. C'était correct, mais sans plus par rapport aux prix appliqué. L'entretien extérieur des bâtiments laisse un peu à désirer, les sous toits des terrasse s'écaillent et le liner de la piscine se gondole dans le fond. Petit déjeuner copieux et personnel agréable. Je tiens aussi à signaler que l'hôtel m'a fait payer 2 fois la taxe de séjour pour une même nuit. Une première fois par l'intermédiaire de Booking.com dont le prix total comprenait cette taxe et une deuxième fois sur place, à la réception avec le solde restant dû (et sans me fournir de facture pour l'ensemble du séjour). Pas très normal."
3,2.0,Un mauvais depart,"Apres une nuit de séjour, un petit-déjeuner sans plus et une demande de départ en avance sans renseignement préalable. Le personnel peut aimable nous informe que pour rester quelques minutes de plus la facture est de 65e. Tres déçu. A perdu en qualité et réputation."
3,4.0,Hôtel très agréable,"Accueil chaleureux, personnel très agréable et de très bon conseil pour les excursions.  Chambre propre , de bonne taille et bien insonorisée !! Vue sur le lagon ...que du bonheur. Je regrette juste qu'il n'y ai pas de séchoir sur la terrasse pour étendre les serviettes de bains. Restaurant sympa pour le petit déjeuner mais pour les autres repas nous avons préféré les restos aux alentours car plus chaleureux et attractifs. Nous reviendrons avec plaisir et conseillons vivement cet hôtel"
3,5.0,Belle journée incentive pour French bee !,"Le Récif a collaboré efficacement avec nous pour la mise en place de la BF Run Adventure de French bee, une disponibilité et une écoute au top, le cocktail très sympa en soirée, et un super cadre pour nos activités !  A refaire :)"
3,5.0,Semaine Réunionnaise,Hotel très très agréable. Très confortable et très bien située au bord du lagon. Restaurant excellent tous les jours. Tout le personnel est attentif et très agréable. Bar et piscine extra. Chambre très confortable et au goût du jour. Petite évolution future: douche à la place de la baignoire. Recommandons cet hotel à 2 pas du petit centre ville de L'Hermitage.
3,4.0,Hôtel correct mais excessif pour un 3 étoiles,"J'ai offert une nuit en suite junior pour mon fils, sa femme et leur bébé, en les accompagnant sur place. C'était correct, mais sans plus par rapport aux prix appliqué. L'entretien extérieur des bâtiments laisse un peu à désirer, les sous toits des terrasse s'écaillent et le liner de la piscine se gondole dans le fond. Petit déjeuner copieux et personnel agréable. Je tiens aussi à signaler que l'hôtel m'a fait payer 2 fois la taxe de séjour pour une même nuit. Une première fois par l'intermédiaire de Booking.com dont le prix total comprenait cette taxe et une deuxième fois sur place, à la réception avec le solde restant dû (et sans me fournir de facture pour l'ensemble du séjour). Pas très normal."
3,2.0,Un mauvais depart,"Apres une nuit de séjour, un petit-déjeuner sans plus et une demande de départ en avance sans renseignement préalable. Le personnel peut aimable nous informe que pour rester quelques minutes de plus la facture est de 65e. Tres déçu. A perdu en qualité et réputation."
3,4.0,Hôtel très agréable,"Accueil chaleureux, personnel très agréable et de très bon conseil pour les excursions.  Chambre propre , de bonne taille et bien insonorisée !! Vue sur le lagon ...que du bonheur. Je regrette juste qu'il n'y ai pas de séchoir sur la terrasse pour étendre les serviettes de bains. Restaurant sympa pour le petit déjeuner mais pour les autres repas nous avons préféré les restos aux alentours car plus chaleureux et attractifs. Nous reviendrons avec plaisir et conseillons vivement cet hôtel"
3,5.0,Belle journée incentive pour French bee !,"Le Récif a collaboré efficacement avec nous pour la mise en place de la BF Run Adventure de French bee, une disponibilité et une écoute au top, le cocktail très sympa en soirée, et un super cadre pour nos activités !  A refaire :)"
3,5.0,Semaine Réunionnaise,Hotel très très agréable. Très confortable et très bien située au bord du lagon. Restaurant excellent tous les jours. Tout le personnel est attentif et très agréable. Bar et piscine extra. Chambre très confortable et au goût du jour. Petite évolution future: douche à la place de la baignoire. Recommandons cet hotel à 2 pas du petit centre ville de L'Hermitage.
3,4.0,Hôtel correct mais excessif pour un 3 étoiles,"J'ai offert une nuit en suite junior pour mon fils, sa femme et leur bébé, en les accompagnant sur place. C'était correct, mais sans plus par rapport aux prix appliqué. L'entretien extérieur des bâtiments laisse un peu à désirer, les sous toits des terrasse s'écaillent et le liner de la piscine se gondole dans le fond. Petit déjeuner copieux et personnel agréable. Je tiens aussi à signaler que l'hôtel m'a fait payer 2 fois la taxe de séjour pour une même nuit. Une première fois par l'intermédiaire de Booking.com dont le prix total comprenait cette taxe et une deuxième fois sur place, à la réception avec le solde restant dû (et sans me fournir de facture pour l'ensemble du séjour). Pas très normal."
3,2.0,Un mauvais depart,"Apres une nuit de séjour, un petit-déjeuner sans plus et une demande de départ en avance sans renseignement préalable. Le personnel peut aimable nous informe que pour rester quelques minutes de plus la facture est de 65e. Tres déçu. A perdu en qualité et réputation."
3,4.0,Hôtel très agréable,"Accueil chaleureux, personnel très agréable et de très bon conseil pour les excursions.  Chambre propre , de bonne taille et bien insonorisée !! Vue sur le lagon ...que du bonheur. Je regrette juste qu'il n'y ai pas de séchoir sur la terrasse pour étendre les serviettes de bains. Restaurant sympa pour le petit déjeuner mais pour les autres repas nous avons préféré les restos aux alentours car plus chaleureux et attractifs. Nous reviendrons avec plaisir et conseillons vivement cet hôtel"
3,5.0,Belle journée incentive pour French bee !,"Le Récif a collaboré efficacement avec nous pour la mise en place de la BF Run Adventure de French bee, une disponibilité et une écoute au top, le cocktail très sympa en soirée, et un super cadre pour nos activités !  A refaire :)"
3,5.0,Semaine Réunionnaise,Hotel très très agréable. Très confortable et très bien située au bord du lagon. Restaurant excellent tous les jours. Tout le personnel est attentif et très agréable. Bar et piscine extra. Chambre très confortable et au goût du jour. Petite évolution future: douche à la place de la baignoire. Recommandons cet hotel à 2 pas du petit centre ville de L'Hermitage.
3,4.0,Hôtel correct mais excessif pour un 3 étoiles,"J'ai offert une nuit en suite junior pour mon fils, sa femme et leur bébé, en les accompagnant sur place. C'était correct, mais sans plus par rapport aux prix appliqué. L'entretien extérieur des bâtiments laisse un peu à désirer, les sous toits des terrasse s'écaillent et le liner de la piscine se gondole dans le fond. Petit déjeuner copieux et personnel agréable. Je tiens aussi à signaler que l'hôtel m'a fait payer 2 fois la taxe de séjour pour une même nuit. Une première fois par l'intermédiaire de Booking.com dont le prix total comprenait cette taxe et une deuxième fois sur place, à la réception avec le solde restant dû (et sans me fournir de facture pour l'ensemble du séjour). Pas très normal."
3,2.0,Un mauvais depart,"Apres une nuit de séjour, un petit-déjeuner sans plus et une demande de départ en avance sans renseignement préalable. Le personnel peut aimable nous informe que pour rester quelques minutes de plus la facture est de 65e. Tres déçu. A perdu en qualité et réputation."
3,4.0,Hôtel très agréable,"Accueil chaleureux, personnel très agréable et de très bon conseil pour les excursions.  Chambre propre , de bonne taille et bien insonorisée !! Vue sur le lagon ...que du bonheur. Je regrette juste qu'il n'y ai pas de séchoir sur la terrasse pour étendre les serviettes de bains. Restaurant sympa pour le petit déjeuner mais pour les autres repas nous avons préféré les restos aux alentours car plus chaleureux et attractifs. Nous reviendrons avec plaisir et conseillons vivement cet hôtel"
3,5.0,Belle journée incentive pour French bee !,"Le Récif a collaboré efficacement avec nous pour la mise en place de la BF Run Adventure de French bee, une disponibilité et une écoute au top, le cocktail très sympa en soirée, et un super cadre pour nos activités !  A refaire :)"
3,1.0,A éviter ,"Ne gaspillez pas votre argent dans cet hôtel. Les hôtels aux alentours sont largement mieux. Hôtel vieillissant, piscine abîmée et personnel du soir pas accueillant. Ne mérite pas un trois étoiles. Le point positif est que le petit déjeuner est varié.  "
3,3.0,Très vieillissant,"Nous avons été accueillis par des une jeune femme très charmante qui nous a accompagné jusqu’à notre chambre. Grande Chambre propre avec balcon ( frigo avec une bouteille d’eau par jour à disposition) Femmes de ménage efficaces et très gentilles par contre passent trop tard dans la journée  Petit déjeuner : il y a se qu’il faut ( fruits , viennoiseries, charcuterie jus frais ...) mais franchement Les aliments sont desséchés car restent trop longtemps à la chaleur c'est Plutôt pas terrible  Nous avons pris 3 repas le soir ( 25€ sans les boissons) c’est pas de la grande cuisine mais Quand on n’a Pas envie de sortir ça fait l’affaire . Pas s’attendre à de la grande cuisine.  Piscine : gros point noir ; le liner des 2 piscines est complètement décollé ça fait sale.  Plage à côté :…"
3,5.0,Un fabuleux mariage au Récif,"Nous avons célébré notre mariage au Récif le 27 décembre 2019. Au cours de la préparation, le personnel de l'hôtel a toujours été très à l'écoute et réactif. Nous nous sentions en confiance. Le jour J a été merveilleux malgré plusieurs imprévus et aléas qui ont été parfaitement gérés par l'équipe organisatrice. Au cours de la soirée, l'équipe était ""TOPISSIME"". Le repas était délicieux et le service millimétré.  Les chambres (celles des invités également) étaient propres, confortables et agréables. En un mot, un hôtel FABULEUX."
3,5.0,Un week-end entre fille parfait !,"Très bel établissement situé à deux pas du lagon. Un accueil chaleureux et professionnel Une chambre spacieuse avec deux salles de bain, super literie et terrasse vue lagon en chambre suite.  Petit déjeuner délicieux et copieux avec une vue sur un magnifique jardin tropical très bien entretenu et toujours un personnel très accueillant et avenant. Un merci particulier à Madame jallageai Katia pour son accueil, son sourire et son professionnalisme. Nous reviendrons séjourner chez vous en avril lors de notre prochaine visite en mai  Merci"
3,1.0,Hôtel à fuir !,"Nous sommes allés à la Réunion au mois de janvier, et nous avons séjourné au Récif durant 5 jours. Pour faire simple : évitez à tout prix cet hôtel ! Certains vantent leur petit-déjeuner, en réalité, vous petit-déjeunez dans espace ouvert (ce qui à première vue est agréable) où mouchent et oiseaux en tous genres viennent se poser sur votre table, picorer dans votre assiette... et vous n’êtes pas à l’abri de recevoir des déjections sur vos couverts, votre table, ou même dans votre assiette. Le buffet paraît complet, mais lorsqu’il manque quelque chose, le personnel n’est pas à l’affût pour refaire l’appoint. Je ne vous parle pas d’une seule fois ou ça nous est arrivé, mais bien durant les 5 jours ! Des fourmis se baladent également sur le buffet, vous devez attendre 10 min pour…"
3,5.0,Un séjour très agréable!!,"Nous avons séjourné 1 nuit, mon mari et moi pour notre anniversaire de mariage. Le personnel est très à l’écoute et souriant. La chambre est propre et bien agencée, le mobilier est en bon état, c’est très agréable! Nous avons été dîner au restaurant de l’hôtel, en buffet, tous ce que nous avons mangé été très bon, bien assaisonné, bien cuisiné.( j’aurai plus mis 20€ pour comparer à d’autres buffets qui sont au même prix avec plus de variétés) Un prix d’excellence au chef pour le canard à la vanille, c’était juste délicieux !!!!waouh!! Je me suis régalée!!! Le petit déjeuner est copieux, bon et pour tous les goûts. Grand parking très accessible. Très bel espace autour des chambres pour les enfants, jardin entretenu, 2 piscines et de la place pour lézarder sur les transats!…"
3,4.0,Séjour agréable en famille,"C'est un bon hôtel avec piscine sympa, notamment pour les enfants, la chambre est convenable, le petit déjeuner est varié et bon. L'animation créole du samedi soir au restaurant est super sympa!Notre séjour de 3 jours c'est super bien passé. Petit plus pour l'accès direct  à la plage. "
3,4.0,Conviviale,"Hotel très propre, bien entretenue, beaucoup de personnels à notre service, buffet pour le déjeuner très agréable  petit-déjeuner complet pour tous les goûts. Accueil et cocktail de bienvenue super sympa"
3,4.0,Bon hôtel balnéaire,"Nous avons passé 5 nuits en décembre au Récif.  Excellent accueil, personnel très  gentil partout. Chambres spacieuses et bien équipées. Le petit déjeuner est très fourni et délicieux. Les piscines sont bien entretenues et il y avait toujours de la place. L'hôtel n'est pas directement sur la plage mais elle est en face. On peut atteindre l'endroit surveillé en 10 minutes à  pied. Évidemment, on ne peut pas comparer avec les hôtels tout compris d'autres pays, il n'y a pas d'animation sauf de la musique certains soirs au bar extérieur. Un parking immense est disponible. Beaucoup d'oiseaux dans le restaurant mais qui ne nous ont pas dérangé, au contraire. Le repas de Noël (obligatoire ) était magique, la décoration fantastique. Belle adresse."
3,4.0,décembre au chaud,"Nous avons passée un agréable séjour dans cette hôtel. Point idéal pour le départ vers les différents sites à visiter sur l’île. Nous y avons séjourner en formule petit déjeuner, mais nous y avons manger avec supplément, et c'était très bien. Hôtel bien agencé, avec parking sécurisé, personnel serviable et accueillant.accès à la plage directement depuis l’hôtel, mais la barrière de corail n'est pas idéale car peu profonde"
3,5.0,Un séjour très agréable!!,"Nous avons séjourné 1 nuit, mon mari et moi pour notre anniversaire de mariage. Le personnel est très à l’écoute et souriant. La chambre est propre et bien agencée, le mobilier est en bon état, c’est très agréable! Nous avons été dîner au restaurant de l’hôtel, en buffet, tous ce que nous avons mangé été très bon, bien assaisonné, bien cuisiné.( j’aurai plus mis 20€ pour comparer à d’autres buffets qui sont au même prix avec plus de variétés) Un prix d’excellence au chef pour le canard à la vanille, c’était juste délicieux !!!!waouh!! Je me suis régalée!!! Le petit déjeuner est copieux, bon et pour tous les goûts. Grand parking très accessible. Très bel espace autour des chambres pour les enfants, jardin entretenu, 2 piscines et de la place pour lézarder sur les transats!…"
3,4.0,Séjour agréable en famille,"C'est un bon hôtel avec piscine sympa, notamment pour les enfants, la chambre est convenable, le petit déjeuner est varié et bon. L'animation créole du samedi soir au restaurant est super sympa!Notre séjour de 3 jours c'est super bien passé. Petit plus pour l'accès direct  à la plage. "
3,4.0,Conviviale,"Hotel très propre, bien entretenue, beaucoup de personnels à notre service, buffet pour le déjeuner très agréable  petit-déjeuner complet pour tous les goûts. Accueil et cocktail de bienvenue super sympa"
3,4.0,Bon hôtel balnéaire,"Nous avons passé 5 nuits en décembre au Récif.  Excellent accueil, personnel très  gentil partout. Chambres spacieuses et bien équipées. Le petit déjeuner est très fourni et délicieux. Les piscines sont bien entretenues et il y avait toujours de la place. L'hôtel n'est pas directement sur la plage mais elle est en face. On peut atteindre l'endroit surveillé en 10 minutes à  pied. Évidemment, on ne peut pas comparer avec les hôtels tout compris d'autres pays, il n'y a pas d'animation sauf de la musique certains soirs au bar extérieur. Un parking immense est disponible. Beaucoup d'oiseaux dans le restaurant mais qui ne nous ont pas dérangé, au contraire. Le repas de Noël (obligatoire ) était magique, la décoration fantastique. Belle adresse."
3,4.0,décembre au chaud,"Nous avons passée un agréable séjour dans cette hôtel. Point idéal pour le départ vers les différents sites à visiter sur l’île. Nous y avons séjourner en formule petit déjeuner, mais nous y avons manger avec supplément, et c'était très bien. Hôtel bien agencé, avec parking sécurisé, personnel serviable et accueillant.accès à la plage directement depuis l’hôtel, mais la barrière de corail n'est pas idéale car peu profonde"
3,5.0,Toujours aussi paisible,"Nous avons passé un super moment après 10 jours à vadrouiller sur l'île. Détente et calme sont au rendez vous, le chef et ses équipes vous ravient chaque fois, choix et qualité sont les maîtres mots.  Merci pour votre accueil !"
3,5.0,un rapport qualité/prix imbattable à la Réunion avec une équipe formidable,"Nous avons eu l'occasion de faire en novembre un congrès de 200 personnes sur 3 jours au Récif, rencontre internationale, avec une centaine de personnes venant de pays étrangers. Les prestations du congrès avec Katia et son équipe ont été parfaites et  facilitantes, la restauration également, avec un personnel charmant et attentif et des plats, surtout créoles, délicieux, des chambres agréables avec toutes les prestations nécessaires. Il y a tout ce qu'il faut dans cet hôtel pour passer un excellent séjour, avec un rapport qualité/prix excellent.Nos invités étaient tous satisfaits. Un grand merci à l'ensemble du personnel du Récif !"
3,5.0,Un petit coin de paradis,"Accueil chaleureux  Grande disponibilité et gentillesse du personnel que ce soit à l’accueil ,au petit déjeuner ou les messieurs chargés des extérieurs  Tout le monde était adorable  Nous avons apprécié le jus de fruit en arrivant après 10 h de vol la possibilité de pouvoir prendre une douche en salle de transit à l’arrivée et au départ Les petits déjeuners sont copieux  Les chambres propres spacieuses et la notre avait vue mer un vrai bonheur  Les deux piscines sont magiques  Bref nous reviendrons avec grand plaisir ! Merci encore  "
3,4.0,"Séjour très agréable, avec un service irréprochable!!","Une crainte en arrivant pour la chambre qui était double (avec double porte, et donc possibilité de bruits avec les voisins), mais franchement aucun regret d'avoir gardé cette chambre (isolation sonore parfaite!!). Vue sur la mer, les oiseaux le matin qui sifflent, nous nous sommes régalés!! Repas simples mais d'excellentes qualité. Tout le personnel est sympathique, serviable et surtout souriant, nous avons apprécié!!Nous avons fait un maximum de visites (cirques, volcan, caps, St Denis (bof, bof...), le marché de St Pierre (à faire car l'un des plus beaux marchés de France). Loueurs de voitures juste à côté de l'hôtel."
3,5.0,Les espaces et services idéaux pour d excellents moments familiaux,"Les espaces et services idéaux pour d excellents moments familiaux  Accès à la plage et à son couché de soleil facile  Animation, restauration dans l hotel bien adapté   Accès aux services et centre ville par les plages de filaos"
3,5.0,Toujours aussi paisible,"Nous avons passé un super moment après 10 jours à vadrouiller sur l'île. Détente et calme sont au rendez vous, le chef et ses équipes vous ravient chaque fois, choix et qualité sont les maîtres mots.  Merci pour votre accueil !"
3,5.0,un rapport qualité/prix imbattable à la Réunion avec une équipe formidable,"Nous avons eu l'occasion de faire en novembre un congrès de 200 personnes sur 3 jours au Récif, rencontre internationale, avec une centaine de personnes venant de pays étrangers. Les prestations du congrès avec Katia et son équipe ont été parfaites et  facilitantes, la restauration également, avec un personnel charmant et attentif et des plats, surtout créoles, délicieux, des chambres agréables avec toutes les prestations nécessaires. Il y a tout ce qu'il faut dans cet hôtel pour passer un excellent séjour, avec un rapport qualité/prix excellent.Nos invités étaient tous satisfaits. Un grand merci à l'ensemble du personnel du Récif !"
3,5.0,Un petit coin de paradis,"Accueil chaleureux  Grande disponibilité et gentillesse du personnel que ce soit à l’accueil ,au petit déjeuner ou les messieurs chargés des extérieurs  Tout le monde était adorable  Nous avons apprécié le jus de fruit en arrivant après 10 h de vol la possibilité de pouvoir prendre une douche en salle de transit à l’arrivée et au départ Les petits déjeuners sont copieux  Les chambres propres spacieuses et la notre avait vue mer un vrai bonheur  Les deux piscines sont magiques  Bref nous reviendrons avec grand plaisir ! Merci encore  "
3,4.0,"Séjour très agréable, avec un service irréprochable!!","Une crainte en arrivant pour la chambre qui était double (avec double porte, et donc possibilité de bruits avec les voisins), mais franchement aucun regret d'avoir gardé cette chambre (isolation sonore parfaite!!). Vue sur la mer, les oiseaux le matin qui sifflent, nous nous sommes régalés!! Repas simples mais d'excellentes qualité. Tout le personnel est sympathique, serviable et surtout souriant, nous avons apprécié!!Nous avons fait un maximum de visites (cirques, volcan, caps, St Denis (bof, bof...), le marché de St Pierre (à faire car l'un des plus beaux marchés de France). Loueurs de voitures juste à côté de l'hôtel."
